city,song,song_id,release_date,peak_date,peak_streams,peak_listeners,weeks_to_peak,is_still_growing,peaked_first_week
Richmond,Holding On,1711474240,2023-11-10,2024-08-16,1,0,40.0,False,False
San Luis Obispo,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Sarasota,That Thing,1807227251,2025-03-21,2025-03-21,4,0,0.0,False,True
Sheridan,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Stuttgart,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Stuttgart,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Taichung,Althea,1748029276,2024-06-21,2024-08-09,1,0,7.0,False,False
Taichung,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Tampa,That Thing,1807227251,2025-03-21,2025-03-21,8,0,0.0,False,True
Tampa,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Thành Phố Uông Bí,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Tijuana,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Tijuana,Cycles,1711474233,2023-11-10,2024-11-15,1,0,53.0,False,False
Timmins,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Uvalde,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Vienna,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Vienna,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Winkler,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Winkler,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Zürich,Cycles,1711474233,2023-11-10,2023-12-29,1,0,7.0,False,False
Zürich,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Zürich,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Akron,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Akron,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Anchorage,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Anchorage,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Ann Arbor,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Ashland,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Ashland,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Bay Harbor,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Bellingham,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Bellingham,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Billings,Cycles,1711474233,2023-11-10,2024-06-28,1,0,33.0,False,False
Billings,That Thing,1807227251,2025-03-21,2025-03-28,3,0,1.0,False,False
Billings,Althea,1748029276,2024-06-21,2024-08-23,1,0,9.0,False,False
Billings,The Way That It Was,1711474242,2023-11-10,2024-01-19,2,0,10.0,False,False
Bogotá,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Buffalo,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Buffalo,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Cadillac,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Canton,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Cardiff,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Cardiff,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Chon Buri,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Columbia,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Columbia,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Dayton,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Dayton,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Düsseldorf,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Düsseldorf,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Eau Claire,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Eau Claire,Althea,1748029276,2024-06-21,2024-11-29,1,0,23.0,False,False
Eugene,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Fremont,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Fremont,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Fukuoka,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Glenwood Springs,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Havelock,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Helena,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Helena,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Johnstown,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Johnstown,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Kalispell,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Kalispell,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Lancaster,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Lancaster,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Lincoln,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Linz,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Linz,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Little Rock,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Little Rock,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Lynchburg,That Thing,1807227251,2025-03-21,2025-03-28,1,0,1.0,False,False
Monterrey,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Monterrey,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
New Orleans,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
New Orleans,What Home Is,1711474234,2023-11-10,2024-03-22,2,0,19.0,False,False
New Orleans,Cycles,1711474233,2023-11-10,2024-03-22,2,0,19.0,False,False
New Orleans,Althea,1748029276,2024-06-21,2024-06-21,6,0,0.0,False,True
New Orleans,Slipping Away,1711474243,2023-11-10,2024-06-21,1,0,32.0,False,False
New Orleans,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,0,,True,False
New Orleans,All In,1711474237,2023-11-10,2024-06-21,1,0,32.0,False,False
New Orleans,Crash,1711474239,2023-11-10,2024-03-22,1,0,19.0,False,False
Newport News,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Newport News,Althea,1748029276,2024-06-21,2024-08-23,1,0,9.0,False,False
Ogden,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Ogden,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Olean,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Oshawa,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Penticton,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Portsmouth,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Prince George,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Redding,Althea,1748029276,2024-06-21,2025-03-21,1,0,39.0,False,False
Redding,That Thing,1807227251,2025-03-21,2025-05-02,1,0,6.0,False,False
Regina,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Regina,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Rock Hill,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Rodez,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Rome,Althea,1748029276,2024-06-21,2025-03-21,1,0,39.0,False,False
Sandpoint,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Sapporo,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Saskatoon,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
Saskatoon,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Star Valley Ranch,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Stonecrest,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Taipei,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Taipei,All In,1711474237,2023-11-10,2024-05-31,1,0,29.0,False,False
Taipei,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Tallinn,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Tallinn,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
The Woodlands,That Thing,1807227251,2025-03-21,2025-03-21,2,0,0.0,False,True
The Woodlands,Breaking Me Down,1807227249,2025-04-25,2025-04-25,2,0,0.0,False,True
Traverse City,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Tucson,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Tulsa,That Thing,1807227251,2025-03-21,2025-03-21,4,0,0.0,False,True
Tulsa,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Tulsa,Cycles,1711474233,2023-11-10,2024-11-08,1,0,52.0,False,False
Victoria,That Thing,1807227251,2025-03-21,2025-03-21,3,0,0.0,False,True
Watertown,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Waukesha,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Wausau,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Tel Aviv,What Home Is,1711474234,2023-11-10,2024-05-17,1,0,27.0,False,False
Tel Aviv,Cycles,1711474233,2023-11-10,2024-05-17,1,0,27.0,False,False
Tel Aviv,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Tel Aviv,The Way That It Was,1711474242,2023-11-10,2025-04-04,1,0,73.0,False,False
Tel Aviv,Slipping Away,1711474243,2023-11-10,2024-05-24,1,0,28.0,False,False
Greenville,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Greenville,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Greenville,Cycles,1711474233,2023-11-10,2024-07-19,1,0,36.0,False,False
Hong Kong,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Hong Kong,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Hong Kong,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Hong Kong,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Mexico City,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Mexico City,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Mexico City,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Mexico City,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Mexico City,Crash,1711474239,2023-11-10,2023-11-10,1,0,0.0,False,True
Mexico City,All In,1711474237,2023-11-10,2023-11-10,1,0,0.0,False,True
Mexico City,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Venice,What Home Is,1711474234,2023-11-10,2023-11-10,1,0,0.0,False,True
Venice,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Venice,Kid,1711474235,2023-11-10,2023-11-10,1,0,0.0,False,True
Lake Jackson,Althea,1748029276,2024-06-21,2024-10-25,1,0,18.0,False,False
Moncton,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Wenatchee,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Winston-Salem,That Thing,1807227251,2025-03-21,2025-03-21,1,0,0.0,False,True
Durango,Cycles,1711474233,2023-11-10,2023-11-10,2,0,0.0,False,True
Durango,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Fort Collins,Cycles,1711474233,2023-11-10,2023-11-10,1,0,0.0,False,True
Fort Collins,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Mumbai,What Home Is,1711474234,2023-11-10,2024-03-01,1,0,16.0,False,False
Mumbai,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Elkhart,Holding On,1711474240,2023-11-10,2023-11-10,2,0,0.0,False,True
Hammond,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Hammond,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Hammond,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Lafayette,Holding On,1711474240,2023-11-10,2023-11-10,1,0,0.0,False,True
Stockton,Althea,1748029276,2024-06-21,2024-09-13,1,0,12.0,False,False
Kyiv,Easy,1711474241,2023-11-10,2024-03-08,1,0,17.0,False,False
Kyiv,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Kyiv,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Jerusalem,The Way That It Was,1711474242,2023-11-10,2024-10-18,1,0,49.0,False,False
Bangkok,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Bangkok,That Thing,1807227251,2025-03-21,2025-05-02,1,0,6.0,False,False
Honolulu,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Marseille,Althea,1748029276,2024-06-21,2024-11-29,2,0,23.0,False,False
Prague,Althea,1748029276,2024-06-21,2024-10-04,1,0,15.0,False,False
Prague,That Thing,1807227251,2025-03-21,2025-04-25,1,0,5.0,False,False
Cebu City,Holding On,1711474240,2023-11-10,2024-12-13,1,0,57.0,False,False
Castle Rock,Crash,1711474239,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,What Home Is,1711474234,2023-11-10,2024-02-09,1,0,13.0,False,False
Castle Rock,Althea,1748029276,2024-06-21,2025-01-24,1,0,31.0,False,False
Castle Rock,Easy,1711474241,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,The Way That It Was,1711474242,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,All In,1711474237,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,Cycles,1711474233,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,Slipping Away,1711474243,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,Holding On,1711474240,2023-11-10,2023-12-08,1,0,4.0,False,False
Castle Rock,Kid,1711474235,2023-11-10,2023-12-08,1,0,4.0,False,False
Danbury,Cycles,1711474233,2023-11-10,2023-11-10,0,0,,True,False
Danbury,What Home Is,1711474234,2023-11-10,2023-11-10,0,0,,True,False
Chongqing,Althea,1748029276,2024-06-21,2024-12-13,1,0,25.0,False,False
Wheeling,Althea,1748029276,2024-06-21,2024-12-13,1,0,25.0,False,False
Montrose,Cycles,1711474233,2023-11-10,2025-02-28,1,0,68.0,False,False
Montrose,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Montrose,Crash,1711474239,2023-11-10,2025-05-09,1,0,,True,False
Easton,Althea,1748029276,2024-06-21,2025-02-28,1,0,36.0,False,False
Beijing,Althea,1748029276,2024-06-21,2024-07-12,12,0,3.0,False,False
Shanghai,Althea,1748029276,2024-06-21,2024-07-12,7,0,3.0,False,False
Guangzhou,Althea,1748029276,2024-06-21,2024-07-12,3,0,3.0,False,False
Nanjing,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
New Haven,Althea,1748029276,2024-06-21,2024-07-19,2,0,4.0,False,False
New Haven,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
San Juan,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Warsaw,Althea,1748029276,2024-06-21,2024-07-12,2,0,3.0,False,False
Warsaw,Breaking Me Down,1807227249,2025-04-25,2025-05-09,4,0,,True,False
Aberdeen,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Albany,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Athens,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Auburn,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Bozeman,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Bridgewater,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Bristol,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Budapest,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Busan,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Coos Bay,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Dale City,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Edison,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Edison,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Elgin,Althea,1748029276,2024-06-21,2024-08-02,2,0,6.0,False,False
Guadalajara,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Guayaquil,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Hamburg,Holding On,1711474240,2023-11-10,2024-03-15,1,0,18.0,False,False
Hamburg,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Hangzhou,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Hanoi,Althea,1748029276,2024-06-21,2024-11-08,2,0,20.0,False,False
Hanoi,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Hawthorne,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Istanbul,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Janesville,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Kuala Lumpur,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Lebanon,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Lima,Althea,1748029276,2024-06-21,2024-07-26,3,0,5.0,False,False
Manchester,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Manchester,That Thing,1807227251,2025-03-21,2025-04-11,3,0,3.0,False,False
Mililani Town,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Moscow,Althea,1748029276,2024-06-21,2024-08-02,1,0,6.0,False,False
Muscatine,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Newbury,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Olomouc,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Oslo,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Providence,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Reno,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Riga,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Riyadh,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Rockford,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Sofia,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Spartanburg,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Standish,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Toledo,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Ystad,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Zagreb,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Alexandria,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Anderson,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Aspen,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Astoria,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Barcelona,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Bay City,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Boone,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Brunswick,The Way That It Was,1711474242,2023-11-10,2023-12-22,1,0,6.0,False,False
Brunswick,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Buenos Aires,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Colombo,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Copenhagen,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Courtenay,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Deyang,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
East Pensacola Heights,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
El Paso,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Evansville,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Fairmont,Althea,1748029276,2024-06-21,2024-07-12,1,0,3.0,False,False
Fresno,Holding On,1711474240,2023-11-10,2024-05-24,1,0,28.0,False,False
Fresno,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Granby,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Greater Sudbury,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Hamilton,Althea,1748029276,2024-06-21,2024-07-26,1,0,5.0,False,False
Harrisburg,Althea,1748029276,2024-06-21,2024-11-08,1,0,20.0,False,False
Huntersville,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Jackson,That Thing,1807227251,2025-03-21,2025-04-11,2,0,3.0,False,False
Jackson,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Jinan,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Kraków,Althea,1748029276,2024-06-21,2024-06-21,1,0,0.0,False,True
Kuwait City,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Lewes,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Linhai,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Lyon,Breaking Me Down,1807227249,2025-04-25,2025-05-09,1,0,,True,False
Lyon,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Manistee,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Munich,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Nagu,Althea,1748029276,2024-06-21,2024-07-12,0,0,,True,False
Topeka,Crash,1711474239,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,Althea,1748029276,2024-06-21,2024-07-26,2,0,5.0,False,False
Topeka,Easy,1711474241,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,The Way That It Was,1711474242,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,All In,1711474237,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,What Home Is,1711474234,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,Cycles,1711474233,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,Slipping Away,1711474243,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,Holding On,1711474240,2023-11-10,2023-12-08,1,0,4.0,False,False
Topeka,Kid,1711474235,2023-11-10,2023-12-08,1,0,4.0,False,False
Málaga,Althea,1748029276,2024-06-21,2025-01-31,1,0,32.0,False,False
Georgetown,Althea,1748029276,2024-06-21,2024-07-26,1,0,5.0,False,False
Ames,Althea,1748029276,2024-06-21,2024-07-19,1,0,4.0,False,False
Concord,Althea,1748029276,2024-06-21,2024-06-21,2,0,0.0,False,True
Sturgis,Althea,1748029276,2024-06-21,2024-07-19,1,0,4.0,False,False
Selma,That Thing,1807227251,2025-03-21,2025-05-09,1,0,,True,False
Bunbury,That Thing,1807227251,2025-03-21,2025-05-02,1,0,6.0,False,False
Bunbury,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Nanaimo,That Thing,1807227251,2025-03-21,2025-04-25,1,0,5.0,False,False
Victorville,Breaking Me Down,1807227249,2025-04-25,2025-04-25,1,0,0.0,False,True
Victorville,That Thing,1807227251,2025-03-21,2025-04-25,1,0,5.0,False,False
Waldorf,That Thing,1807227251,2025-03-21,2025-04-25,1,0,5.0,False,False
Winter Haven,Althea,1748029276,2024-06-21,2025-04-25,1,0,44.0,False,False
Winnipeg,That Thing,1807227251,2025-03-21,2025-04-04,1,0,2.0,False,False
Perth,Breaking Me Down,1807227249,2025-04-25,2025-05-02,1,0,1.0,False,False
Perth,Althea,1748029276,2024-06-21,2024-08-02,1,0,6.0,False,False
Riverside,That Thing,1807227251,2025-03-21,2025-04-11,1,0,3.0,False,False
Riverside,Althea,1748029276,2024-06-21,2024-06-21,3,0,0.0,False,True
Riverside,Cycles,1711474233,2023-11-10,2025-04-11,1,0,74.0,False,False
Sioux Falls,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Stamford,Cycles,1711474233,2023-11-10,2023-12-01,1,0,3.0,False,False
Stamford,Kid,1711474235,2023-11-10,2023-12-01,1,0,3.0,False,False
Stamford,Althea,1748029276,2024-06-21,2025-04-04,1,0,41.0,False,False
Katowice,Slipping Away,1711474243,2023-11-10,2024-06-28,1,0,33.0,False,False
Katowice,Cycles,1711474233,2023-11-10,2024-01-26,1,0,11.0,False,False
Saint Cloud,Althea,1748029276,2024-06-21,2025-02-07,1,0,33.0,False,False
Belfast,That Thing,1807227251,2025-03-21,2025-04-04,1,0,2.0,False,False
Luziânia,Althea,1748029276,2024-06-21,2025-02-21,1,0,35.0,False,False
Morgantown,That Thing,1807227251,2025-03-21,2025-04-04,1,0,2.0,False,False
Pécs,That Thing,1807227251,2025-03-21,2025-04-04,1,0,2.0,False,False
Manila,The Way That It Was,1711474242,2023-11-10,2024-08-16,1,0,40.0,False,False
Manila,Slipping Away,1711474243,2023-11-10,2024-08-16,1,0,40.0,False,False
Manila,Althea,1748029276,2024-06-21,2024-08-16,1,0,8.0,False,False
Benoni,That Thing,1807227251,2025-03-21,2025-04-18,5,0,4.0,False,False
Biel/Bienne,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Bismarck,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Bismarck,Althea,1748029276,2024-06-21,2024-11-01,1,0,19.0,False,False
Blacksburg,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Bologna,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Bonanza,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Fort Lauderdale,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Fort Lauderdale,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Johnson City,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Johnson City,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
Lewiston,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Queensbury,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Quimper,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Rexburg,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Santa Fe,That Thing,1807227251,2025-03-21,2025-04-18,1,0,4.0,False,False
Santa Fe,Althea,1748029276,2024-06-21,2024-06-21,1,0,,True,False
